index,timestamp,relative_time,value
1,1770296792,0,5.426708128949
2,1770296793,1,5.024469615863862
3,1770296794,2,5.024469615863862
4,1770296795,3,5.024469615863862
5,1770296796,4,5.398057093207035
6,1770296797,5,5.996852406114282
7,1770296798,6,5.996852406114282
8,1770296799,7,5.996852406114282
9,1770296800,8,5.997349558237814
10,1770296801,9,5.997349558237814
11,1770296802,10,5.997349558237814
12,1770296803,11,5.997349558237814
13,1770296804,12,5.9966276700720575
14,1770296805,13,5.9966276700720575
15,1770296806,14,5.9966276700720575
16,1770296807,15,5.9966276700720575
17,1770296808,16,5.9966276700720575
18,1770296809,17,5.9966276700720575
19,1770296810,18,5.9966276700720575
20,1770296811,19,5.998041111693404
21,1770296812,20,5.998041111693404
22,1770296813,21,5.998041111693404
23,1770296814,22,5.998079449520051
24,1770296815,23,5.479340225311526
25,1770296816,24,5.997126160506747
26,1770296817,25,5.998615079449028
27,1770296818,26,5.998615079449028
28,1770296819,27,5.998615079449028
29,1770296820,28,5.998615079449028
30,1770296821,29,5.998615079449028
31,1770296822,30,5.998615079449028
32,1770296823,31,5.99607837879129
33,1770296824,32,5.99607837879129
34,1770296825,33,5.99607837879129
35,1770296826,34,5.99607837879129
36,1770296827,35,5.99607837879129
37,1770296828,36,5.546995094652578
38,1770296829,37,5.995690167992494
39,1770296830,38,5.540167173213838
40,1770296831,39,5.490185823319392
41,1770296832,40,5.440204473424945
42,1770296833,41,5.3902231235305
43,1770296834,42,6.003537286077123
44,1770296835,43,6.003537286077123
45,1770296836,44,6.003537286077123
46,1770296837,45,6.003537286077123
47,1770296838,46,6.006685242393317
48,1770296839,47,6.006685242393317
49,1770296840,48,6.006685242393317
50,1770296841,49,6.006685242393317
51,1770296842,50,6.006685242393317
52,1770296843,51,6.006685242393317
53,1770296844,52,6.006685242393317
54,1770296845,53,6.0077086363700865
55,1770296846,54,6.0035009983398
56,1770296847,55,6.0035009983398
57,1770296848,56,6.0035009983398
58,1770296849,57,6.0035009983398
59,1770296850,58,6.00042252182226
60,1770296851,59,6.00042252182226
61,1770296852,60,6.0004225218222595
62,1770296853,61,6.0004225218222595
63,1770296854,62,6.0004225218222595
