index,timestamp,relative_time,value
1,1770288605,0,5.998941313879793
2,1770288606,1,5.013837874772365
3,1770288607,2,5.013582607926146
4,1770288608,3,5.409017515958946
5,1770288609,4,5.997760856791962
6,1770288610,5,5.997760856791962
7,1770288611,6,5.997760856791961
8,1770288612,7,5.997760856791961
9,1770288613,8,5.997760856791961
10,1770288614,9,5.997760856791961
11,1770288615,10,5.997760856791961
12,1770288616,11,5.997760856791961
13,1770288617,12,5.644024557673435
14,1770288618,13,5.594036209243834
15,1770288619,14,5.542587932455456
16,1770288620,15,5.997273396262331
17,1770288621,16,5.997273396262331
18,1770288622,17,5.997390986179626
19,1770288623,18,5.99771217892297
20,1770288624,19,5.99771217892297
21,1770288625,20,5.99771217892297
22,1770288626,21,5.99771217892297
23,1770288627,22,5.99771217892297
24,1770288628,23,5.99771217892297
25,1770288629,24,5.99771217892297
26,1770288630,25,5.998215420663383
27,1770288631,26,5.998215420663383
28,1770288632,27,5.998215420663383
29,1770288633,28,5.625225396330835
30,1770288634,29,5.574931756008398
31,1770288635,30,5.524943144558616
32,1770288636,31,5.4758458540158275
33,1770288637,32,5.998670771355204
34,1770288638,33,5.998670771355204
35,1770288639,34,5.998670771355204
36,1770288640,35,5.998670771355204
37,1770288641,36,5.998670771355204
38,1770288642,37,5.998670771355204
39,1770288643,38,5.999065914811837
40,1770288644,39,5.999065914811837
41,1770288645,40,5.999065914811837
42,1770288646,41,5.999065914811837
43,1770288647,42,5.999065914811837
44,1770288648,43,5.999065914811837
45,1770288649,44,5.999065914811837
46,1770288650,45,5.38970686521642
47,1770288651,46,4.993675708626034
48,1770288652,47,4.993612945415702
49,1770288653,48,4.993612945415702
50,1770288654,49,5.997701428498088
51,1770288655,50,5.997701428498088
52,1770288656,51,5.997701428498088
53,1770288657,52,5.997701428498088
54,1770288658,53,5.997701428498088
55,1770288659,54,5.997701428498088
56,1770288660,55,5.997701428498088
57,1770288661,56,5.997701428498088
58,1770288662,57,5.997701428498088
59,1770288663,58,5.997701428498088
60,1770288664,59,5.997701428498088
61,1770288665,60,5.997521399103341
62,1770288666,61,5.997533617729536
63,1770288667,62,5.997533617729536
64,1770288668,63,5.997533617729536
65,1770288669,64,5.997310119101231
66,1770288670,65,5.997310119101231
67,1770288671,66,5.997310119101231
68,1770288672,67,5.497747513383533
69,1770288673,68,5.447777511061124
70,1770288674,69,5.9977614237795
71,1770288675,70,5.9977614237795
72,1770288676,71,5.9977614237795
73,1770288677,72,5.9977614237795
74,1770288678,73,5.9977614237795
75,1770288679,74,5.9977614237795
76,1770288680,75,5.520430391316578
77,1770288681,76,5.996932223119797
78,1770288682,77,5.995871535403534
79,1770288683,78,5.995871535403534
80,1770288684,79,5.995871535403534
81,1770288685,80,5.995871535403534
82,1770288686,81,5.995871535403534
83,1770288687,82,5.995871535403534
84,1770288688,83,5.996167906012886
85,1770288689,84,5.996167906012886
86,1770288690,85,5.996167906012886
87,1770288691,86,5.996167906012886
88,1770288692,87,5.996167906012886
89,1770288693,88,5.996167906012886
90,1770288694,89,5.996167906012886
91,1770288695,90,5.996167906012887
92,1770288696,91,5.9973710509725855
93,1770288697,92,5.52815568725892
94,1770288698,93,5.478192918034255
