index,mean
1,5.376557006495046
2,5.232974645558074
3,5.296929736946707
4,5.341377258734311
5,5.388031779560268
6,5.348719798776564
7,5.396108935124544
8,5.38415717208198
9,5.354063291623263
10,5.37797939289922
11,5.367997925513346
12,5.519607724691068
13,5.6147960714650935
14,5.619821783110447
15,5.6247015019199225
16,5.680278475768375
17,5.582663515271163
18,5.585495934225853
19,5.609135213608585
20,5.617553585242882
21,5.565556984442565
22,5.683469838704656
23,5.698494250868181
24,5.713434794283878
25,5.728431943701907
26,5.780620047448624
27,5.7511112753282925
28,5.714594434732282
29,5.724248530863885
30,5.7345086303255925
31,5.784018578897389
32,5.789252479224617
33,5.807442964089115
34,5.861334524976858
35,5.871364069999681
36,5.881350415856228
37,5.891517414050892
38,5.901536994980587
39,5.911632547787433
40,5.921457866258262
41,5.887352450404489
42,5.892355954812544
43,5.939814621474912
44,5.88681025159494
45,5.8905282832141
46,5.888239876859101
47,5.754516042731961
48,5.699841864197198
49,5.691381947399974
50,5.783233715987789
51,5.897823378311125
52,5.904079816805792
53,5.8605476726995045
54,5.907360471466041
55,5.751032276521761
56,5.847381455024326
57,5.847483443373938
58,5.944925335501438
59,5.944171714506431
60,5.997285196075134
61,5.997123937843966
62,5.9552431907172
63,5.897329563835767
64,5.946161175374504
65,5.99706622401803
66,5.997086641528918
67,5.903780472120295
68,5.947081656043448
69,5.941955362137797
70,5.949177799701955
71,5.996994270350462
72,5.950941717943873
73,5.899065103082043
74,5.909058505591679
75,5.916256938917688
76,5.805787059026706
77,5.8931024740166675
78,5.836979877802619
79,5.894259030929488
80,5.997141366035306
81,5.9561595159167355
82,5.897487152746287
83,5.857967338916704
84,5.952565459553857
85,5.903682466142624
86,5.898408460430424
87,5.952262434429663
88,5.941159365278721
89,5.946093154290068
90,5.953336484915923
91,5.895789789935677
92,5.881146472231652
93,5.895018262469643
94,5.850901589618178
95,5.731072605018598
96,5.774937048761064
97,5.903287065962567
98,5.939480715186201
99,5.944562338305113
100,5.949566377421716
101,5.9973087791338315
102,5.9973087791338315
103,5.997349365926152
104,5.997288593765459
105,5.945470378047677
106,5.997283401677426
107,5.946000058658498
108,5.909513798656881
109,5.886805087545305
110,5.82518427742865
111,5.728381382914911
112,5.764176365812755
113,5.657717768906161
114,5.799590284108383
115,5.955583311912802
116,5.960516166558656
117,5.996818211390683
118,5.996747967665154
119,5.789513483063628
120,5.7895092825446826
121,5.699532819701535
122,5.85506075505443
123,5.860102897001943
124,5.943934231630676
125,5.945882808698401
126,5.940973677083383
127,5.904828182099879
128,5.857988189107505
129,5.789677954732294
130,5.889481112361479
131,5.878215318280244
132,5.997228184950065
133,5.9971712865396185
134,5.997174526308347
135,5.948262303462124
136,5.953224700357656
137,5.899258512411958
138,5.89925970620394
139,5.902266605088394
140,5.8982860613726755
141,5.947427904216445
142,5.904600762084765
143,5.904737728821485
144,5.890695877942433
145,5.881007197782613
146,5.997046974214365
147,5.996860223772742
148,5.996868937009995
149,5.882770769430516
150,5.943058577118075
151,5.900862894613315
152,5.865186865120311
153,5.940111651376083
154,5.944979173752879
155,5.949996978774153
156,5.954971164617704
157,5.8422201496699415
158,5.76871965719137
159,5.8193292949687985
160,5.997110934817075
161,5.94776872108229
162,5.95785524561587
163,5.898945486745596
164,5.894945908674593
165,5.807870620942731
166,5.753219163681007
167,5.797030661562195
168,5.856237280831705
169,5.851095683932756
170,5.90443598087139
171,5.8352795881227415
172,5.821966755690237
173,5.764395720485798
174,5.844521853573816
175,5.852266389430886
176,5.949708635345555
177,5.95458267430965
178,5.997024754615136
179,5.997044932825917
180,5.996988728949871
181,5.942705532416586
182,5.80862591900199
183,5.904973151371923
184,5.865094522199503
185,5.8600713441915
186,5.895296437084444
187,5.885381928219312
188,5.945316277777831
189,5.8980421361581925
190,5.8577607367442495
191,5.899302746061954
192,5.99759771223164
193,5.9522868903539585
194,5.99759517383877
195,5.997693497404345
196,5.94413948291625
197,5.997736359232516
198,5.957647242301817
199,5.9526561975290315
200,5.884555505175189
201,5.89290675798123
202,5.902883029870802
203,5.823587460331316
204,5.864483832333872
