index,timestamp,relative_time,value
1,1770295033,0,68305911.37523729
2,1770295034,1,68929962.74453297
3,1770295035,2,69554014.11382864
4,1770295036,3,74779924.28887221
5,1770295037,4,74813910.44283539
6,1770295038,5,74813910.44283539
7,1770295039,6,74813910.44283539
8,1770295040,7,74813910.44283539
9,1770295041,8,74813910.44283539
10,1770295042,9,69545768.77060449
11,1770295043,10,74817365.40630051
12,1770295044,11,74817365.40630051
13,1770295045,12,74817365.40630051
14,1770295046,13,74817365.40630051
15,1770295047,14,74841308.73246261
16,1770295048,15,74841308.73246261
17,1770295049,16,74841308.73246261
18,1770295050,17,69944231.3738081
19,1770295051,18,74805160.4147872
20,1770295052,19,74805160.4147872
21,1770295053,20,74805160.4147872
22,1770295054,21,74805160.4147872
23,1770295055,22,74805160.4147872
24,1770295056,23,69713619.27672356
25,1770295057,24,69090343.33865726
26,1770295058,25,68467067.40059096
27,1770295059,26,62082346.86243381
28,1770295060,27,74730730.44936031
29,1770295061,28,74730730.44936031
30,1770295062,29,74722793.37796262
31,1770295063,30,74722793.37796262
32,1770295064,31,74722793.37796262
33,1770295065,32,74734046.34286283
34,1770295066,33,74734046.34286283
35,1770295067,34,74734046.34286283
36,1770295068,35,74734046.34286283
37,1770295069,36,74734046.34286283
38,1770295070,37,74734046.34286283
39,1770295071,38,74734046.34286283
40,1770295072,39,74734046.34286283
41,1770295073,40,74707922.58768666
42,1770295074,41,71873284.66962886
43,1770295075,42,69577573.62308745
44,1770295076,43,69577573.62308745
45,1770295077,44,68961771.44846915
46,1770295078,45,68961771.44846915
47,1770295079,46,68961771.44846915
48,1770295080,47,68961771.44846915
49,1770295081,48,68961771.44846915
50,1770295082,49,68961771.44846915
51,1770295083,50,68961771.44846915
52,1770295084,51,68961771.44846915
53,1770295085,52,68961771.44846915
54,1770295086,53,68961771.44846915
55,1770295087,54,67413546.43727244
56,1770295088,55,67413546.43727244
57,1770295089,56,66245166.40627762
58,1770295090,57,61169576.12460464
59,1770295091,58,60620552.053464495
60,1770295092,59,67439943.83627146
61,1770295093,60,61744729.819678195
62,1770295094,61,68475128.0161487
63,1770295095,62,68475128.0161487
64,1770295096,63,68475128.0161487
65,1770295097,64,68475128.0161487
66,1770295098,65,68475128.0161487
67,1770295099,66,68475128.0161487
68,1770295100,67,68475128.0161487
69,1770295101,68,68475128.0161487
70,1770295102,69,66939030.89542361
71,1770295103,70,65403715.22946738
72,1770295104,71,65403715.22946738
73,1770295105,72,65403715.22946738
74,1770295106,73,65403715.22946738
75,1770295107,74,66795499.69798661
76,1770295108,75,68076127.86296868
77,1770295109,76,68076127.86296868
78,1770295110,77,68076127.86296868
79,1770295111,78,68076127.86296868
80,1770295112,79,68076127.86296868
81,1770295113,80,68076127.86296868
82,1770295114,81,68076127.86296868
83,1770295115,82,68076127.86296868
84,1770295116,83,68076127.86296868
85,1770295117,84,68076127.86296868
86,1770295118,85,68675792.55250491
87,1770295119,86,68675792.55250491
88,1770295120,87,73284453.22380874
89,1770295121,88,73284453.22380874
90,1770295122,89,73284453.22380874
91,1770295123,90,73284453.22380874
92,1770295124,91,73325799.34327069
93,1770295125,92,73325799.34327069
94,1770295126,93,73325799.34327069
95,1770295127,94,73325799.34327069
96,1770295128,95,73325799.34327069
97,1770295129,96,73325799.34327069
98,1770295130,97,73325799.34327069
99,1770295131,98,73325799.34327069
100,1770295132,99,73270118.19876558
101,1770295133,100,73270118.19876558
102,1770295134,101,66774819.049208894
103,1770295135,102,61046598.86256707
104,1770295136,103,62011819.77651186
105,1770295137,104,68148757.15031907
106,1770295138,105,73825543.71188338
107,1770295139,106,73825543.71188338
108,1770295140,107,73825543.71188338
109,1770295141,108,73825543.71188338
110,1770295142,109,73825543.71188338
111,1770295143,110,73825543.71188338
112,1770295144,111,73825543.71188338
113,1770295145,112,73876471.46671548
114,1770295146,113,73876471.46671548
115,1770295147,114,73876471.46671548
116,1770295148,115,73876471.46671548
117,1770295149,116,73876471.46671548
118,1770295150,117,73876471.46671548
119,1770295151,118,68551016.63844451
120,1770295152,119,63052232.00784237
121,1770295153,120,67256447.44371158
122,1770295154,121,66503981.68706024
123,1770295155,122,73772192.84501162
124,1770295156,123,73772192.84501162
125,1770295157,124,73772192.84501162
126,1770295158,125,69074438.79514137
127,1770295159,126,68459522.69279787
128,1770295160,127,67844606.59045435
129,1770295161,128,67229690.48811087
130,1770295162,129,73752457.96930489
131,1770295163,130,73752457.96930489
132,1770295164,131,73752457.96930489
133,1770295165,132,73752457.96930489
134,1770295166,133,73772578.08194774
135,1770295167,134,73694556.39638816
136,1770295168,135,73763206.03365815
137,1770295169,136,73763206.03365815
138,1770295170,137,73763206.03365815
139,1770295171,138,73763206.03365815
140,1770295172,139,73763206.03365815
141,1770295173,140,73763206.03365815
142,1770295174,141,73763206.03365815
143,1770295175,142,73763206.03365815
144,1770295176,143,73763206.03365815
145,1770295177,144,73763206.03365815
146,1770295178,145,68009500.91670293
147,1770295179,146,67393591.97398871
148,1770295180,147,66777683.0312745
149,1770295181,148,74077292.3547022
150,1770295182,149,74077292.3547022
151,1770295183,150,74077292.3547022
152,1770295184,151,74098007.06927916
153,1770295185,152,74098007.06927916
154,1770295186,153,74098007.06927916
155,1770295187,154,74098007.06927916
156,1770295188,155,74098007.06927916
157,1770295189,156,74098007.06927916
158,1770295190,157,74098007.06927916
159,1770295191,158,74098007.06927916
160,1770295192,159,74075517.44853532
161,1770295193,160,74075517.44853532
162,1770295194,161,74075517.44853532
163,1770295195,162,74085254.49128857
164,1770295196,163,66620605.27439092
165,1770295197,164,67238575.5911751
166,1770295198,165,67856545.90795928
167,1770295199,166,68474516.22474346
168,1770295200,167,74125236.80141795
169,1770295201,168,74125236.80141795
170,1770295202,169,74125236.80141795
171,1770295203,170,74125236.80141795
172,1770295204,171,74125236.80141795
173,1770295205,172,74234674.27514425
174,1770295206,173,74212313.73572499
175,1770295207,174,74212313.73572499
176,1770295208,175,74212313.73572499
177,1770295209,176,74212313.73572499
178,1770295210,177,74212313.73572499
179,1770295211,178,74212313.73572499
180,1770295212,179,74212313.73572499
181,1770295213,180,74153105.10232103
182,1770295214,181,74153105.10232103
183,1770295215,182,74172849.92870156
184,1770295216,183,74172849.92870156
185,1770295217,184,74172849.92870156
186,1770295218,185,74172849.92870156
187,1770295219,186,74172849.92870156
188,1770295220,187,74172849.92870156
189,1770295221,188,74199571.80686799
