index,mean
1,123560345.6
2,123560345.6
3,123535360.0
4,123535360.0
5,123535360.0
6,123535360.0
7,123491942.4
8,123451801.6
9,123437465.6
10,123471052.8
11,123471052.8
12,123510374.4
13,123529216.0
14,123465318.4
15,123500544.0
16,123500544.0
17,123524300.8
18,123524300.8
19,123524300.8
20,123524300.8
21,123566489.6
22,123566489.6
23,123607449.6
24,123654963.2
25,123633254.4
26,123697152.0
27,123697152.0
28,123697152.0
29,123637350.4
30,123637350.4
31,123616460.8
32,123616460.8
33,123616460.8
34,123574272.0
35,123471462.4
36,123471462.4
37,123471462.4
38,123437875.2
39,123484569.6
40,123484569.6
41,123505049.6
42,123505049.6
43,123456307.2
44,123456307.2
45,123492761.6
46,123492761.6
47,123492761.6
48,123492761.6
49,123492761.6
50,123457536.0
51,123495628.8
52,123467776.0
53,123498086.4
54,123498086.4
55,123473920.0
56,123509145.6
57,123509145.6
58,123509145.6
59,123509145.6
60,123532492.8
61,123532492.8
62,123525120.0
63,123575500.8
64,123537408.0
65,123537408.0
66,123471462.4
67,123546009.6
68,123546009.6
69,123546009.6
70,123546009.6
71,123546009.6
72,123508736.0
73,123508736.0
74,123527987.2
75,123527987.2
76,123527987.2
77,123527987.2
78,123565670.4
79,123565670.4
80,123541913.6
81,123545600.0
82,123519795.2
83,123544371.2
84,123496038.4
85,123475148.8
86,123475148.8
87,123475148.8
88,123551334.4
89,123551334.4
90,123551334.4
91,123551334.4
92,123573862.4
93,123574272.0
94,123536588.8
95,123536588.8
96,123496448.0
97,123526758.4
98,123527168.0
99,123527168.0
100,123585740.8
101,123611136.0
102,123611136.0
103,123611136.0
104,123611136.0
105,123770880.0
106,123770880.0
107,123738931.2
108,123738931.2
109,123746713.6
110,123790950.4
111,123790950.4
112,123790950.4
113,123729510.4
114,123693056.0
115,123654144.0
116,123654144.0
117,123654144.0
118,123654144.0
119,123631206.4
120,123631206.4
121,123605811.2
122,123605811.2
123,123605811.2
124,123542732.8
125,123605401.6
126,123677491.2
127,123677491.2
128,123677491.2
129,123646361.6
130,123646361.6
131,123646361.6
132,123646361.6
133,123614412.8
134,123649228.8
135,123613184.0
136,123648409.6
137,123628748.8
138,123628748.8
139,123628748.8
140,123598438.4
141,123598438.4
142,123620966.4
143,123672166.4
144,123690188.8
145,123690188.8
146,123690188.8
147,123731148.8
148,123770880.0
149,123807334.4
150,123807334.4
151,123807334.4
152,123807334.4
153,123807334.4
154,123856076.8
155,123856076.8
156,123838464.0
157,123796684.8
158,123811840.0
159,123746713.6
160,123746713.6
161,123746713.6
162,123746713.6
163,123729510.4
164,123729510.4
165,123729510.4
166,123729510.4
167,123697971.2
168,123697971.2
169,123658649.6
170,123701248.0
171,123701248.0
172,123701248.0
173,123701248.0
174,123704524.8
175,123704524.8
176,123704524.8
177,123704524.8
178,123736064.0
179,123736064.0
180,123736064.0
181,123764326.4
182,123786854.4
183,123786854.4
184,123799142.4
185,123702886.4
186,123702886.4
187,123697561.6
188,123697561.6
189,123697561.6
190,123704524.8
191,123704524.8
192,123704524.8
193,123704524.8
194,123704524.8
195,123704524.8
196,123704524.8
197,123763097.6
198,123734016.0
199,123705344.0
200,123742208.0
201,123742208.0
202,123730329.6
203,123667251.2
204,123667251.2
205,123667251.2
206,123667251.2
207,123618099.2
208,123630796.8
209,123630796.8
210,123630796.8
211,123630796.8
212,123659878.4
213,123682406.4
214,123648819.2
215,123661926.4
216,123661926.4
217,123629977.6
218,123654553.6
219,123670528.0
220,123670528.0
221,123670528.0
222,123761049.6
223,123761049.6
224,123761049.6
225,123761049.6
226,123687731.2
227,123687731.2
