index,mean
1,0.4136717111091307
2,0.28304714455385327
3,0.14579827349998015
4,0.14579827349998015
5,0.16546106048735648
6,0.16546106048735648
7,0.16546106048735648
8,0.16546106048735648
9,0.15343831868945884
10,0.15203442147077978
11,0.14077432912410345
12,0.16021438631134485
13,0.1428849225230063
14,0.1428849225230063
15,0.1428849225230063
16,0.1428849225230063
17,0.1428849225230063
18,0.07898715894473156
19,0.07898715894473156
20,0.07898715894473156
21,0.07898715894473156
22,0.07898715894473156
23,0.07898715894473156
24,0.07898715894473156
25,0.1820419910192618
26,0.1820419910192618
27,0.1620145350182845
28,0.1620145350182845
29,0.285836019814775
30,0.285836019814775
31,0.285836019814775
32,0.285836019814775
33,0.31094276701849
34,0.3139395219609951
35,0.31693627690350024
36,0.3418198315685915
37,0.3418198315685915
38,0.3418198315685915
39,0.3418198315685915
40,0.3183439254444421
41,0.3733478757052612
42,0.3695344918173528
43,0.41416276336923535
44,0.41416276336923535
45,0.41416276336923535
46,0.41416276336923535
47,0.41416276336923524
48,0.41416276336923524
49,0.41416276336923524
50,0.4687927294115826
51,0.4687927294115826
52,0.4687927294115826
53,0.4687927294115826
54,0.4629082792971212
55,0.46703155341238445
56,0.5027528514976144
57,0.5027528514976144
58,0.4642585828302506
59,0.4600026427538869
60,0.45574670267752315
61,0.5355269042256132
62,0.462111591490655
63,0.462111591490655
64,0.462111591490655
65,0.462111591490655
66,0.40742166172574407
67,0.40742166172574407
68,0.40742166172574396
69,0.40742166172574396
70,0.40742166172574396
71,0.2998339461021385
72,0.2998339461021385
73,0.1916701897396466
74,0.1916701897396466
75,0.1916701897396466
76,0.1916701897396466
77,0.1916701897396466
78,0.1916701897396466
79,0.1916701897396466
80,0.17352626418354986
81,0.15909205972066118
82,0.13759311790329867
83,0.13617447121117743
84,0.13475582451905618
85,0.0665513110608279
86,0.0665513110608279
87,0.0665513110608279
88,0.0665513110608279
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.15646304119448357
101,0.15646304119448357
102,0.15646304119448357
103,0.15646304119448357
104,0.15646304119448357
105,0.15646304119448357
106,0.15646304119448357
107,0.15646304119448357
108,0.15646304119448357
109,0.23218292090804604
110,0.4352843117877677
111,0.45143348636412917
112,0.45143348636412917
113,0.45143348636412917
114,0.45143348636412917
115,0.4699704451696456
116,0.4699704451696456
117,0.4699704451696456
118,0.4699704451696456
119,0.44882674338711054
120,0.44882674338711054
121,0.48171207747544753
122,0.48563193322475595
123,0.5010792544933111
124,0.5408376837827181
125,0.553292457789386
126,0.517659989064235
127,0.46882350371863535
128,0.46882350371863535
129,0.46882350371863535
130,0.46882350371863535
131,0.46882350371863535
132,0.46882350371863535
133,0.46882350371863535
134,0.5128862283466805
135,0.4900462215334506
136,0.42752371706318226
137,0.42752371706318226
138,0.42752371706318226
139,0.453748947939933
140,0.5326173259800615
141,0.46826730185270904
142,0.49944652748858737
143,0.49944652748858737
144,0.36405000911334556
145,0.36405000911334556
146,0.36405000911334556
147,0.36405000911334556
148,0.36405000911334556
149,0.4071270646997381
150,0.3599756903189688
151,0.3617840833292715
152,0.3299910280989274
153,0.3314729988659954
154,0.18544058698075488
155,0.19742182664224456
156,0.19742182664224456
157,0.30751303473812663
158,0.30751303473812663
159,0.30751303473812663
160,0.30751303473812663
161,0.30751303473812663
162,0.30751303473812663
163,0.2950160692496973
164,0.29353409848262924
165,0.29205212771556116
166,0.2905701569484931
167,0.3014294780237026
168,0.3200754627716434
169,0.3793510217489146
170,0.48082173037720277
171,0.48369020664261064
172,0.4865586829080184
173,0.5117161759144001
174,0.47530399498199355
175,0.47530399498199355
176,0.47530399498199355
177,0.47530399498199355
178,0.4601145717315478
179,0.4601145717315478
180,0.4601145717315478
181,0.48108252784563177
182,0.48108252784563177
183,0.48108252784563177
184,0.4673163944889783
185,0.46444791822357057
186,0.5224764665834801
187,0.6206384736172803
188,0.6932199755822704
189,0.6932199755822704
190,0.6755917172087496
191,0.6755917172087496
192,0.6755917172087496
193,0.6755917172087496
194,0.6755917172087496
195,0.6112700352886555
196,0.6112700352886555
197,0.6172715364098752
198,0.6237739701779427
199,0.5737978898450181
200,0.5788885207771316
201,0.617588134667765
202,0.655917309287318
203,0.5545012370081882
204,0.5545012370081882
205,0.5545012370081881
206,0.5545012370081881
207,0.5545012370081881
208,0.625568669849464
209,0.625568669849464
210,0.625568669849464
211,0.625568669849464
212,0.625568669849464
213,0.5701680135618128
214,0.5701680135618128
215,0.558448545093065
216,0.5570923344231744
217,0.4553835375847496
218,0.4553835375847496
219,0.47401599454075183
220,0.47401599454075183
221,0.45210483631946474
222,0.45210483631946474
223,0.45210483631946474
224,0.45210483631946474
225,0.45210483631946474
226,0.45210483631946474
227,0.45210483631946474
