index,mean
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,48.13695657219784
62,51.077791704384566
63,54.01862683657126
64,56.95946196875798
65,59.900297100944684
66,62.8411322331314
67,65.78196736531811
68,68.72280249750482
69,71.66363762969152
70,74.60447276187824
71,77.54530789406495
72,80.48614302625165
73,83.42697815843837
74,86.36781329062508
75,89.30864842281177
76,66.68333333333334
77,66.68333333333334
78,66.68333333333334
79,66.68333333333334
80,47.09637418632735
81,48.37468704898235
82,49.652999911637366
83,50.93131277429236
84,52.209625636947365
85,53.487938499602365
86,54.76625136225737
87,56.04456422491237
88,57.32287708756738
89,58.60118995022238
90,59.87950281287738
91,61.15781567553238
92,62.43612853818738
93,63.71444140084239
94,64.99275426349739
95,66.27106712615239
96,67.5493799888074
97,47.07741186654076
98,47.931204752911555
99,48.69570349386213
100,49.34096632042807
101,49.98622914699402
102,50.63149197355996
103,51.2275731822474
104,51.2275731822474
105,51.2275731822474
106,1.9193331688190618
107,1.9193331688190618
108,1.9193331688190618
109,1.9193331688190618
110,1.9193331688190618
111,1.9193331688190618
112,1.9193331688190618
113,2.675840978593272
114,2.675840978593272
115,2.675840978593272
116,2.675840978593272
117,2.675840978593272
118,2.675840978593272
119,2.675840978593272
120,2.675840978593272
121,1.7632421835217436
