index,timestamp,relative_time,value
1,1770295260,0,129957888.0
2,1770295261,1,129957888.0
3,1770295262,2,129957888.0
4,1770295263,3,129957888.0
5,1770295264,4,129957888.0
6,1770295265,5,129957888.0
7,1770295266,6,129585152.0
8,1770295267,7,129585152.0
9,1770295268,8,129585152.0
10,1770295269,9,129585152.0
11,1770295270,10,129585152.0
12,1770295271,11,129585152.0
13,1770295272,12,129585152.0
14,1770295273,13,129585152.0
15,1770295274,14,129585152.0
16,1770295275,15,129585152.0
17,1770295276,16,129585152.0
18,1770295277,17,129585152.0
19,1770295278,18,129585152.0
20,1770295279,19,129585152.0
21,1770295280,20,129585152.0
22,1770295281,21,129585152.0
23,1770295282,22,129933312.0
24,1770295283,23,129933312.0
25,1770295284,24,129933312.0
26,1770295285,25,129933312.0
27,1770295286,26,129933312.0
28,1770295287,27,129933312.0
29,1770295288,28,129933312.0
30,1770295289,29,129933312.0
31,1770295290,30,129933312.0
32,1770295291,31,129933312.0
33,1770295292,32,129933312.0
34,1770295293,33,129933312.0
35,1770295294,34,129933312.0
36,1770295295,35,129933312.0
37,1770295296,36,129933312.0
38,1770295297,37,129933312.0
39,1770295298,38,129933312.0
40,1770295299,39,129933312.0
41,1770295300,40,129933312.0
42,1770295301,41,129798144.0
43,1770295302,42,129798144.0
44,1770295303,43,129798144.0
45,1770295304,44,129798144.0
46,1770295305,45,129798144.0
47,1770295306,46,129798144.0
48,1770295307,47,129798144.0
49,1770295308,48,129798144.0
50,1770295309,49,129798144.0
51,1770295310,50,129798144.0
52,1770295311,51,129798144.0
53,1770295312,52,129798144.0
54,1770295313,53,129798144.0
55,1770295314,54,129798144.0
56,1770295315,55,129798144.0
57,1770295316,56,129798144.0
58,1770295317,57,129798144.0
59,1770295318,58,129798144.0
60,1770295319,59,129798144.0
61,1770295320,60,129454080.0
62,1770295321,61,129454080.0
63,1770295322,62,129454080.0
64,1770295323,63,129454080.0
65,1770295324,64,129454080.0
66,1770295325,65,129454080.0
67,1770295326,66,129454080.0
68,1770295327,67,129454080.0
69,1770295328,68,129454080.0
70,1770295329,69,129454080.0
71,1770295330,70,129454080.0
72,1770295331,71,129454080.0
73,1770295332,72,129454080.0
74,1770295333,73,129777664.0
75,1770295334,74,129777664.0
76,1770295335,75,129777664.0
77,1770295336,76,129777664.0
78,1770295337,77,129777664.0
79,1770295338,78,129777664.0
80,1770295339,79,129777664.0
81,1770295340,80,129777664.0
82,1770295341,81,129777664.0
83,1770295342,82,129777664.0
84,1770295343,83,129777664.0
85,1770295344,84,130015232.0
86,1770295345,85,130015232.0
87,1770295346,86,130015232.0
88,1770295347,87,130015232.0
89,1770295348,88,130015232.0
90,1770295349,89,130015232.0
91,1770295350,90,130015232.0
92,1770295351,91,130015232.0
93,1770295352,92,130015232.0
94,1770295353,93,130015232.0
95,1770295354,94,130015232.0
96,1770295355,95,130015232.0
97,1770295356,96,130015232.0
98,1770295357,97,130015232.0
99,1770295358,98,130015232.0
100,1770295359,99,130015232.0
101,1770295360,100,130015232.0
102,1770295361,101,130015232.0
103,1770295362,102,130015232.0
104,1770295363,103,129761280.0
105,1770295364,104,129761280.0
106,1770295365,105,129761280.0
107,1770295366,106,129761280.0
108,1770295367,107,129761280.0
109,1770295368,108,129761280.0
110,1770295369,109,129761280.0
111,1770295370,110,129761280.0
112,1770295371,111,129761280.0
113,1770295372,112,129761280.0
114,1770295373,113,129761280.0
115,1770295374,114,129761280.0
116,1770295375,115,129949696.0
117,1770295376,116,129949696.0
118,1770295377,117,129949696.0
119,1770295378,118,129949696.0
120,1770295379,119,129949696.0
121,1770295380,120,129949696.0
122,1770295381,121,129949696.0
123,1770295382,122,129949696.0
124,1770295383,123,129949696.0
125,1770295384,124,129949696.0
126,1770295385,125,129949696.0
127,1770295386,126,129949696.0
128,1770295387,127,129642496.0
129,1770295388,128,129642496.0
130,1770295389,129,129642496.0
131,1770295390,130,129642496.0
132,1770295391,131,129642496.0
133,1770295392,132,129642496.0
134,1770295393,133,129642496.0
135,1770295394,134,129642496.0
136,1770295395,135,129642496.0
