index,mean
1,128763494.4
2,128724172.8
3,128724172.8
4,128769228.8
5,128769228.8
6,128747520.0
7,128710246.4
8,128729907.2
9,128729907.2
10,128695091.2
11,128695091.2
12,128695091.2
13,128678297.6
14,128751616.0
15,128716800.0
16,128716800.0
17,128716800.0
18,128716800.0
19,128675020.8
20,128730316.8
21,128730316.8
22,128730316.8
23,128752844.8
24,128712704.0
25,128664780.8
26,128675430.4
27,128708608.0
28,128708608.0
29,128708608.0
30,128715980.8
31,128715980.8
32,128715980.8
33,128697139.2
34,128753254.4
35,128792166.4
36,128792166.4
37,128803225.6
38,128803225.6
39,128803225.6
40,128803225.6
41,128803225.6
42,128843366.4
43,128786432.0
44,128786432.0
45,128715161.6
46,128715161.6
47,128715161.6
48,128682803.2
49,128682803.2
50,128682803.2
51,128647987.2
52,128734003.2
53,128734003.2
54,128666419.2
55,128666419.2
56,128666419.2
57,128666419.2
58,128666419.2
59,128700416.0
60,128700416.0
61,128666009.6
62,128666009.6
63,128747929.6
64,128781926.4
65,128781926.4
66,128767180.8
67,128749568.0
68,128749568.0
69,128749568.0
70,128749568.0
71,128749568.0
72,128749568.0
73,128749568.0
74,128831897.6
75,128831897.6
76,128831897.6
77,128749568.0
78,128711884.8
79,128768000.0
80,128786022.4
81,128786022.4
82,128755712.0
83,128756531.2
84,128756531.2
85,128731136.0
86,128731136.0
87,128731955.2
88,128731955.2
89,128731955.2
90,128731955.2
91,128731955.2
92,128764723.2
93,128731136.0
94,128731136.0
95,128731136.0
96,128771686.4
97,128955596.8
98,128955596.8
99,128955596.8
100,128955596.8
101,128937574.4
102,128937574.4
103,128937574.4
104,128912179.2
105,128952729.6
106,128952729.6
107,128990822.4
108,128990822.4
109,128990822.4
110,129026867.2
111,129026867.2
112,129026867.2
113,129008844.8
114,128932659.2
115,128946176.0
116,128965017.6
117,128965017.6
118,128965017.6
119,128903577.6
120,128953548.8
121,128953548.8
122,128967475.2
123,128967475.2
124,128967475.2
125,128935526.4
126,129013350.4
127,129030553.6
128,128999833.6
129,128999833.6
130,129001881.6
131,129043660.8
132,129043660.8
133,129078067.2
134,129053900.8
135,129053900.8
136,129053900.8
137,129029324.8
138,129032192.0
139,129032192.0
140,129032192.0
141,129059225.6
142,129095680.0
143,129019904.0
144,128945356.8
145,128945356.8
146,128945356.8
147,128945356.8
148,128945356.8
149,128971571.2
150,128947404.8
151,128947404.8
152,128903168.0
153,128834764.8
154,128861388.8
155,128882688.0
156,128882688.0
157,128901120.0
158,128901120.0
159,128928972.8
160,128928972.8
161,128958873.6
162,128958873.6
163,129000652.8
164,129000652.8
165,128988774.4
166,129020723.2
167,129020723.2
168,128990003.2
169,128990003.2
170,128990003.2
171,128990003.2
172,129003929.6
173,129003929.6
174,128974848.0
175,128974848.0
176,128928153.6
177,128889651.2
178,128889651.2
179,128889651.2
180,128855244.8
181,128923648.0
182,128952320.0
183,128952320.0
184,128913817.6
185,128913817.6
186,128950272.0
187,128950272.0
188,128950272.0
189,128950272.0
190,129000243.2
191,129000243.2
192,129036288.0
193,129036288.0
194,129075200.0
195,129052672.0
196,129093632.0
197,129093632.0
198,129018675.2
199,129018675.2
200,128992870.4
201,129034240.0
202,129034240.0
203,129034240.0
204,129034240.0
205,129034240.0
206,129034240.0
207,129010073.6
208,128985497.6
209,128971161.6
210,128940441.6
211,128971980.8
212,128969113.6
213,128969113.6
214,128969113.6
215,128969113.6
216,128969113.6
217,129062502.4
218,129087488.0
219,129087488.0
220,129070694.4
221,129070694.4
222,129037107.2
223,129053081.6
224,129080934.4
225,129080934.4
226,129080934.4
227,129080934.4
