index,timestamp,relative_time,value
1,1770294578,0,10.474748181774961
2,1770294579,1,10.38038783359802
3,1770294580,2,10.286027485421078
4,1770294581,3,10.172287136043662
5,1770294582,4,11.39882832931921
6,1770294583,5,11.403554602705501
7,1770294584,6,11.405133450739179
8,1770294585,7,11.419314926919013
9,1770294586,8,11.419314926919013
10,1770294587,9,10.274471998148826
11,1770294588,10,10.324448902348164
12,1770294589,11,10.418549422808292
13,1770294590,12,10.51264994326842
14,1770294591,13,10.606750463728547
15,1770294592,14,11.394230669199123
16,1770294593,15,11.394230669199123
17,1770294594,16,11.394230669199123
18,1770294595,17,11.394230669199123
19,1770294596,18,11.38007919113193
20,1770294597,19,11.381575204578336
21,1770294598,20,10.484801222301511
22,1770294599,21,10.388946650583653
23,1770294600,22,11.381185068426596
24,1770294601,23,11.381185068426596
25,1770294602,24,11.381185068426596
26,1770294603,25,10.51889494919022
27,1770294604,26,10.42479442873009
28,1770294605,27,11.380235198035008
29,1770294606,28,11.380235198035008
30,1770294607,29,10.400123461328368
31,1770294608,30,10.494049339344928
32,1770294609,31,10.587975217361487
33,1770294610,32,11.37070652181248
34,1770294611,33,11.37070652181248
35,1770294612,34,11.351495366904965
36,1770294613,35,11.351495366904965
37,1770294614,36,11.351495366904965
38,1770294615,37,11.341073611370854
39,1770294616,38,11.338732158628773
40,1770294617,39,11.338732158628773
41,1770294618,40,11.112196283331405
42,1770294619,41,11.112196283331405
43,1770294620,42,10.313591505495614
44,1770294621,43,10.87780787551317
45,1770294622,44,10.751098202060307
46,1770294623,45,10.751098202060307
47,1770294624,46,10.751098202060307
48,1770294625,47,10.688521308511644
49,1770294626,48,10.688521308511643
50,1770294627,49,10.684423314942652
51,1770294628,50,10.684423314942652
52,1770294629,51,10.684423314942652
53,1770294630,52,10.684423314942652
54,1770294631,53,10.684423314942652
55,1770294632,54,10.684423314942652
56,1770294633,55,10.819857547830571
57,1770294634,56,10.805510345014438
58,1770294635,57,10.727177790255038
59,1770294636,58,10.727177790255038
60,1770294637,59,10.727177790255038
61,1770294638,60,10.727177790255038
62,1770294639,61,10.727177790255038
63,1770294640,62,10.922397220572464
64,1770294641,63,10.9125969675197
65,1770294642,64,9.917919668816317
66,1770294643,65,10.789483444484356
67,1770294644,66,10.789483444484356
68,1770294645,67,10.789483444484356
69,1770294646,68,10.946804522453215
70,1770294647,69,10.946804522453215
71,1770294648,70,10.844464470951314
72,1770294649,71,10.844464470951314
73,1770294650,72,10.851864522609322
74,1770294651,73,10.851864522609322
75,1770294652,74,10.851864522609322
76,1770294653,75,10.851864522609322
77,1770294654,76,10.851864522609322
78,1770294655,77,10.851864522609322
79,1770294656,78,10.851864522609322
80,1770294657,79,10.851864522609322
81,1770294658,80,10.851864522609322
82,1770294659,81,11.05785062963057
83,1770294660,82,10.311595129001043
84,1770294661,83,10.409474899535322
85,1770294662,84,10.505454355193363
86,1770294663,85,11.328270231973798
87,1770294664,86,11.328270231973798
88,1770294665,87,11.61541495991535
89,1770294666,88,11.61541495991535
90,1770294667,89,11.61541495991535
91,1770294668,90,11.61541495991535
92,1770294669,91,11.61541495991535
93,1770294670,92,11.625895540612795
94,1770294671,93,11.633904468097096
95,1770294672,94,11.633904468097096
96,1770294673,95,11.633904468097096
97,1770294674,96,11.633904468097096
98,1770294675,97,11.606516575710376
99,1770294676,98,11.606516575710376
100,1770294677,99,11.606516575710376
101,1770294678,100,10.864232102182164
102,1770294679,101,11.6192828502613
103,1770294680,102,11.652350674183374
104,1770294681,103,10.599518400373647
105,1770294682,104,10.695678097004347
106,1770294683,105,11.645615700094881
107,1770294684,106,10.839394126392378
108,1770294685,107,10.743027223146866
109,1770294686,108,10.646660319901352
110,1770294687,109,10.522754228619199
111,1770294688,110,11.59369841929931
112,1770294689,111,11.59369841929931
113,1770294690,112,11.59369841929931
114,1770294691,113,11.59369841929931
115,1770294692,114,11.59369841929931
116,1770294693,115,11.573849586898197
117,1770294694,116,11.573849586898197
118,1770294695,117,11.57362281931647
