index,timestamp,relative_time,value
1,1770284255,0,1494020096.0
2,1770284256,1,1494020096.0
3,1770284257,2,1494020096.0
4,1770284258,3,1494020096.0
5,1770284259,4,1494020096.0
6,1770284260,5,1481990144.0
7,1770284261,6,1481990144.0
8,1770284262,7,1481990144.0
9,1770284263,8,1481990144.0
10,1770284264,9,1481990144.0
11,1770284265,10,1481990144.0
12,1770284266,11,1481990144.0
13,1770284267,12,1481990144.0
14,1770284268,13,1481990144.0
15,1770284269,14,1481990144.0
16,1770284270,15,1481990144.0
17,1770284271,16,1481990144.0
18,1770284272,17,1488166912.0
19,1770284273,18,1488166912.0
20,1770284274,19,1488166912.0
21,1770284275,20,1488166912.0
22,1770284276,21,1487462400.0
23,1770284277,22,1487462400.0
24,1770284278,23,1487462400.0
25,1770284279,24,1487462400.0
26,1770284280,25,1487462400.0
27,1770284281,26,1487462400.0
28,1770284282,27,1487462400.0
29,1770284283,28,1487462400.0
30,1770284284,29,1487462400.0
31,1770284285,30,1487462400.0
32,1770284286,31,1487462400.0
33,1770284287,32,1487462400.0
34,1770284288,33,1493520384.0
35,1770284289,34,1493520384.0
36,1770284290,35,1493520384.0
37,1770284291,36,1501335552.0
38,1770284292,37,1501335552.0
39,1770284293,38,1501335552.0
40,1770284294,39,1501335552.0
41,1770284295,40,1501335552.0
42,1770284296,41,1501335552.0
43,1770284297,42,1501335552.0
44,1770284298,43,1501335552.0
45,1770284299,44,1501335552.0
46,1770284300,45,1501335552.0
47,1770284301,46,1501335552.0
48,1770284302,47,1501335552.0
49,1770284303,48,1501335552.0
50,1770284304,49,1486807040.0
51,1770284305,50,1486807040.0
52,1770284306,51,1486532608.0
53,1770284307,52,1486532608.0
54,1770284308,53,1486532608.0
55,1770284309,54,1486532608.0
56,1770284310,55,1486532608.0
57,1770284311,56,1486532608.0
58,1770284312,57,1486532608.0
59,1770284313,58,1486532608.0
60,1770284314,59,1486532608.0
61,1770284315,60,1486532608.0
62,1770284316,61,1486532608.0
63,1770284317,62,1486532608.0
64,1770284318,63,1489874944.0
65,1770284319,64,1497497600.0
66,1770284320,65,1497497600.0
