index,mean
1,4705894.4
2,5125734.4
3,5126963.2
4,5126963.2
5,5153587.2
6,5153996.8
7,5127372.8
8,5126963.2
9,5100339.2
10,5100339.2
11,5100339.2
12,5099929.6
13,5101977.6
14,5101977.6
15,5101977.6
16,5357568.0
17,5385011.2
18,4884480.0
19,4911104.0
20,4911513.6
21,4911923.2
22,4913152.0
23,4913152.0
24,4913152.0
25,4913152.0
26,4938547.2
27,4936908.8
28,4936499.2
29,4990976.0
30,4966809.6
31,4966809.6
32,5019648.0
33,5046272.0
34,5071257.6
35,5096243.2
36,5095424.0
37,5121638.4
38,5122048.0
39,5097472.0
40,5071257.6
41,5071257.6
42,5071257.6
43,5098291.2
44,5098291.2
45,5049548.8
46,4949196.8
47,4949196.8
48,4949606.4
49,4976640.0
50,4950016.0
51,4948787.2
52,4948787.2
53,4924620.8
54,4897587.2
55,4871372.8
56,4923801.6
57,4923801.6
58,4922572.8
59,4950425.6
60,4950425.6
61,4950835.2
62,4950016.0
63,4924211.2
64,4926668.8
65,4926668.8
66,4926668.8
67,4900864.0
68,4874240.0
69,4926668.8
70,4977459.2
71,4977459.2
72,4976640.0
73,4977049.6
74,4977049.6
75,4977459.2
76,4977049.6
77,5003264.0
78,5003264.0
79,5003264.0
80,4950016.0
81,4950016.0
82,4924620.8
83,4924620.8
84,4897996.8
85,4897996.8
86,4925440.0
87,4899225.6
88,4900044.8
89,4874240.0
90,4874240.0
91,4874240.0
92,4874649.6
93,4875468.8
94,4901683.2
95,4901683.2
96,4902502.4
97,4876288.0
98,4875468.8
99,4875468.8
100,4849664.0
101,4822630.4
102,4822630.4
103,4822630.4
104,4822630.4
105,4823449.6
106,4875468.8
107,4848844.8
108,4847206.4
109,4899225.6
110,4899225.6
111,4899635.2
112,5004492.8
113,5004083.2
114,5003673.6
115,5004902.4
116,5004902.4
117,5004902.4
118,5004902.4
119,5004902.4
120,5004083.2
121,5002854.4
122,4975411.2
123,4975001.6
124,4977868.8
125,4977459.2
126,5003264.0
127,5029478.4
128,5055283.2
129,5056102.4
130,5029888.0
131,5029888.0
132,5029478.4
133,5003673.6
134,5003673.6
135,4952064.0
136,4950835.2
137,4950835.2
138,4950835.2
139,4952473.6
140,4901273.6
141,4901273.6
142,4901273.6
143,4926668.8
144,4926259.2
145,4926668.8
146,4926259.2
147,4901273.6
148,4901273.6
149,4901273.6
150,4927488.0
151,4953702.4
152,4953702.4
153,4953702.4
154,4953702.4
155,4953702.4
156,4953702.4
157,4926668.8
158,4850483.2
159,4877516.8
160,4902502.4
161,4902502.4
162,4849664.0
163,4849664.0
164,4823859.2
165,4823859.2
166,4823859.2
167,4797644.8
168,4848844.8
169,4847616.0
170,4822630.4
171,4823040.0
172,4823449.6
173,4823449.6
174,4797644.8
175,4798464.0
176,4799692.8
177,4825088.0
178,4825088.0
179,4851302.4
180,4852121.6
181,4852121.6
182,4877516.8
183,4877516.8
184,4879155.2
185,4879155.2
186,4905779.2
187,4931993.6
188,4958617.6
189,4959027.2
190,4959436.8
191,4959436.8
192,4985651.2
193,4960256.0
194,4959846.4
195,4959846.4
196,4959436.8
197,4907417.6
198,4907008.0
199,4907008.0
200,4931584.0
201,4957388.8
202,5009408.0
203,4983603.2
204,4984422.4
205,4958617.6
206,4984832.0
207,4932403.2
208,4932403.2
209,4932403.2
210,4906598.4
211,4907008.0
212,4906598.4
213,4959846.4
214,4959846.4
215,4959436.8
216,4854169.6
217,4856217.6
218,4856217.6
219,4856217.6
220,4908236.8
221,4908236.8
