index,mean
1,206.260907504363
2,206.260907504363
3,206.260907504363
4,206.260907504363
5,206.260907504363
6,206.260907504363
7,206.260907504363
8,206.260907504363
9,206.260907504363
10,206.260907504363
11,148.67313915857602
12,148.67313915857602
13,148.67313915857602
14,148.67313915857602
15,148.67313915857602
16,148.67313915857602
17,148.67313915857602
18,148.67313915857602
19,148.67313915857602
20,148.67313915857602
21,148.67313915857602
22,148.67313915857608
23,148.67313915857608
24,60.55651190695957
25,60.677866473149486
26,61.92484276729559
27,63.171819061441695
28,64.4187953555878
29,74.81857764876634
30,74.81857764876634
31,74.81857764876634
32,74.81857764876634
33,74.81857764876634
34,74.81857764876634
35,74.81857764876634
36,74.81857764876634
37,74.81857764876634
38,74.81857764876634
39,74.81857764876634
40,64.16940009675858
41,62.92242380261248
42,61.67544750846637
43,60.428471214320275
44,3301307.248589728
45,3301307.248589728
46,3301307.248589728
47,3301307.248589728
48,3301307.248589728
49,3301307.248589728
50,3301307.248589728
51,3301307.248589728
52,3301307.248589728
53,3301307.248589728
54,3301307.248589728
55,3301307.248589728
56,3301307.248589728
57,4628312.7787358025
58,4628312.7787358025
59,4628312.7787358025
60,4628312.7787358025
61,4628312.7787358025
62,4628312.7787358025
63,15786836.182856705
64,15786836.182856705
65,15786836.182856705
66,15786836.182856705
67,15786836.182856705
68,15786836.182856705
69,15786836.182856705
70,15786836.182856705
71,21749432.939430878
72,21749432.939430878
73,21749432.939430878
74,21749432.939430878
75,21749432.939430878
76,21749432.939430878
77,21749432.939430878
78,21749432.939430878
79,21749432.939430878
80,21749432.939430878
81,21749432.939430878
82,27017625.421448912
83,27017625.421448912
84,27017625.421448912
85,36734161.28776675
86,36734161.28776675
87,36734161.28776675
88,36734161.28776674
89,36734161.28776674
90,36734161.28776674
91,36734161.28776674
92,36734161.28776674
93,36830678.24954523
94,36830678.24954523
95,36830678.24954523
96,36830678.24954523
97,36830678.24954523
98,36830678.24954523
99,36830678.24954523
100,36830678.24954523
101,36830678.24954523
102,36830678.24954523
103,36830678.24954523
104,30499608.716102187
105,31119629.730329357
106,37201260.853630096
107,37201260.853630096
108,37201260.853630096
109,31514583.11639207
110,30894562.102164894
111,37221230.03861162
112,37221230.03861162
113,37221230.03861162
114,37221230.03861162
115,37221230.03861162
116,37221230.03861162
117,37221230.03861162
118,37221230.03861162
119,37221230.03861162
120,37221230.03861162
121,37221230.03861162
122,37221230.03861162
123,30041361.273810923
124,30661800.58594366
125,31282239.898076393
126,37226358.72796406
127,31627204.155622195
128,31006764.843489464
129,37117591.30880219
130,37117591.30880219
131,37117591.30880219
132,37117591.30880219
133,37117591.30880219
134,37117591.30880219
135,37117591.30880219
136,37117591.30880219
137,37117591.30880219
138,37117591.30880219
139,37117591.30880219
140,37117591.30880219
141,37131969.889118716
142,37121915.4115948
143,37121915.4115948
144,37121915.4115948
145,37121915.4115948
146,37121915.4115948
147,37121915.4115948
148,37121915.4115948
149,37121915.4115948
150,37121915.4115948
151,37121915.4115948
152,37121915.4115948
153,30459332.86787481
154,31077819.5025964
155,31696306.137317993
156,37109198.08329558
157,37109198.08329558
158,37109198.08329558
159,37109198.08329558
160,37109198.08329558
161,37109198.08329558
162,37109198.08329558
163,37109198.08329558
164,37109198.08329558
165,37109198.08329558
166,37109198.08329558
167,37109198.08329558
168,37109198.08329558
169,31345624.21543085
170,37081237.815025136
171,30372386.678699113
172,30991437.487940982
173,31610488.297182865
174,37143048.55451235
175,37143048.55451235
176,37143048.55451235
177,37143048.55451235
178,37143048.55451235
179,37143048.55451235
180,37143048.55451235
181,37143048.55451235
182,37143048.55451235
183,37143048.55451235
184,32041966.711224448
185,31422915.901982576
186,30803865.0927407
187,30184814.28349883
188,29565763.474256963
189,37013591.83928907
190,37013591.83928907
191,37013591.83928907
192,37013591.83928907
193,37013591.83928907
194,37013591.83928907
195,37013591.83928907
196,37013591.83928907
197,37013591.83928907
198,37013591.83928907
199,37013591.83928907
200,37013591.83928907
201,36925262.471560955
202,36925262.471560955
203,36925262.471560955
204,37074675.796102665
205,37074675.796102665
206,37074675.796102665
207,37074675.796102665
208,37074675.796102665
209,37074675.796102665
210,37074675.796102665
211,37074675.796102665
212,37074675.796102665
213,37105876.03208994
214,37105876.03208994
215,37105876.03208994
216,37105876.03208994
217,37125436.80825293
218,37125436.80825293
219,37125436.80825293
220,37125436.80825293
221,37125436.80825293
222,37125436.80825293
223,37125436.80825293
224,37125436.80825293
225,37125436.80825293
226,37125436.80825293
227,37125436.80825293
228,37125436.80825293
